"siren","code_greffe","nom_greffe","numero_gestion","id_etablissement","status","origin","file_timestamp","date_greffe","libelle_evt","type","siege_pm","rcs_registre","adresse_ligne1","adresse_ligne2","adresse_ligne3","code_postal","ville","code_commune","pays","domiciliataire_nom","domiciliataire_siren","domiciliataire_greffe","domiciliataire_complement","siege_domicile_representant","nom_commercial","enseigne","activite_ambulante","activite_saisonniere","activite_non_sedentaire","date_debut_activite","activite","origine_fonds","origine_fonds_info","type_exploitation","csv_source"
"842729246","7801","Evry","2018A01858","2","","NEW","2018-11-16 09:42:00.000","2018-11-15 00:00:00.000","Etablissement ouvert","PRI","","","7B Rue des Francs Bourgeois","","","91450","Soisy-sur-Seine","91600","FRANCE","","","","","","BCG ENTREPRISES","","non","non","non","2018-10-01","Vente d'accessoires de mode sur internet.","Création","","Exploitation directe","7801_827_20181116_094200_8_ets.csv"
"842729246","7801","Evry","2018A01858","2","","NEW","2018-11-17 08:47:20.000","2018-11-15 00:00:00.000","Etablissement ouvert","PRI","","","7B Rue des Francs Bourgeois","","","91450","Soisy-sur-Seine","91600","FRANCE","","","","","","BCG ENTREPRISES","","non","non","non","2018-10-01","Vente d'accessoires de mode sur internet.","Création","","Exploitation directe","7801_829_20181117_084720_8_ets.csv"
"842729246","7801","Evry","2018A01858","2","","NEW","2018-11-23 09:10:56.000","2018-11-15 00:00:00.000","Etablissement ouvert","PRI","","","7B Rue des Francs Bourgeois","","","91450","Soisy-sur-Seine","91600","FRANCE","","","","","","BCG ENTREPRISES","","non","non","non","2018-10-01","Vente d'accessoires de mode sur internet.","Création","","Exploitation directe","7801_837_20181123_091056_8_ets.csv"
"842729246","7801","Evry","2018A01858","2","","NEW","2018-12-19 09:02:09.000","2018-11-15 00:00:00.000","Etablissement ouvert","PRI","","","7B Rue des Francs Bourgeois","","","91450","Soisy-sur-Seine","91600","FRANCE","","","","","","BCG ENTREPRISES","","non","non","non","2018-10-01","Vente d'accessoires de mode sur internet.","Création","","Exploitation directe","7801_872_20181219_090209_8_ets.csv"
"842729261","7801","Evry","2018A01627","2","","NEW","2018-10-16 08:35:35.000","2018-10-11 00:00:00.000","Etablissement ouvert","PRI","","","7 Bis Avenue Général Leclerc"," Bâtiment les Hêtres","","91330","Yerres","91691","FRANCE","","","","","","TILOTTAMA","","non","non","non","2018-09-28","Vente d'accessoires de mode, petit artisanat et création en ligne de prêt à porter ciblée sur certains articles.","Création","","Exploitation directe","7801_783_20181016_083535_8_ets.csv"
"842729261","7801","Evry","2018A01627","2","","NEW","2018-10-18 08:50:20.000","2018-10-11 00:00:00.000","Etablissement ouvert","PRI","","","7 Bis Avenue Général Leclerc"," Bâtiment les Hêtres","","91330","Yerres","91691","FRANCE","","","","","","TILOTTAMA","","non","non","non","2018-09-28","Vente d'accessoires de mode, petit artisanat et création en ligne de prêt à porter ciblée sur certains articles.","Création","","Exploitation directe","7801_788_20181018_085020_8_ets.csv"
"842729261","7801","Evry","2018A01627","2","","NEW","2018-11-16 09:42:59.000","2018-10-11 00:00:00.000","Etablissement ouvert","PRI","","","7 Bis Avenue Général Leclerc"," Bâtiment les Hêtres","","91330","Yerres","91691","FRANCE","","","","","","TILOTTAMA","","non","non","non","2018-09-28","Vente d'accessoires de mode, petit artisanat et création en ligne de prêt à porter ciblée sur certains articles.","Création","","Exploitation directe","7801_828_20181116_094259_8_ets.csv"
"842729261","7801","Evry","2018A01627","2","","NEW","2018-11-21 08:53:34.000","2018-10-11 00:00:00.000","Etablissement ouvert","PRI","","","7 Bis Avenue Général Leclerc"," Bâtiment les Hêtres","","91330","Yerres","91691","FRANCE","","","","","","TILOTTAMA","","non","non","non","2018-09-28","Vente d'accessoires de mode, petits objets de décoration. ","Création","","Exploitation directe","7801_834_20181121_085334_8_ets.csv"
"842729436","9301","Bobigny","2018A03131","2","","NEW","2018-10-09 08:50:37.000","2018-10-05 00:00:00.000","Etablissement ouvert","PRI","","","11 Rue gaston dourdin","","","93200","Saint-Denis","93066","FRANCE","","","","","","","","non","non","non","2018-10-03","Livraison de repas et de course a domicile à vélo. ","Création","","Exploitation directe","9301_906_20181009_085037_8_ets.csv"
"842729436","9301","Bobigny","2018A03131","2","","NEW","2018-10-11 08:33:46.000","2018-10-05 00:00:00.000","Etablissement ouvert","PRI","","","11 Rue gaston dourdin","","","93200","Saint-Denis","93066","FRANCE","","","","","","","","non","non","non","2018-10-03","Livraison de repas et de course a domicile à vélo. ","Création","","Exploitation directe","9301_910_20181011_083346_8_ets.csv"
"842729451","1303","Marseille","2019A03436","2","","NEW","2019-10-16 09:11:54.000","2019-10-15 00:00:00.000","Etablissement ouvert","PRI","","","19 Rue du Musée","","","13001","Marseille","13201","FRANCE","TAMEL","752540831","Marseille","97 Rue Sauveur Tobelem     13007 Marseille","","ACHI IMAN","","non","non","non","2019-10-03","Vente et achat de produits non règlementée en ligne. ","Création","","Exploitation directe","1303_1320_20191016_091154_8_ets.csv"
"842729477","5001","Cherbourg","2018B00249","1","","NEW","2018-10-05 09:30:44.000","2018-10-04 00:00:00.000","Etablissement ouvert","SEP","","","","14 Maticat","","50340","Sotteville","50580","FRANCE","","","","","","","","non","non","non","2018-10-01","Plomberie, chauffage, électricité, construction, métallique","Création","","Exploitation directe","5001_368_20181005_093044_8_ets.csv"
"842729477","5001","Cherbourg","2018B00249","1","","NEW","2018-10-23 08:47:58.000","2018-10-04 00:00:00.000","Etablissement ouvert","SEP","","","","14 Maticat","","50340","Sotteville","50580","FRANCE","","","","","","","","non","non","non","2018-10-01","Plomberie, chauffage, électricité, construction, métallique","Création","","Exploitation directe","5001_380_20181023_084758_8_ets.csv"
"842729485","7802","Pontoise","2018D01241","1","","NEW","2018-10-16 08:40:31.000","2018-10-15 00:00:00.000","Etablissement ouvert","SIE","","","16 BIS Rue DU CHEMIN DES DAMES","","","95400","Arnouville-lès-Gonesse","95019","FRANCE","","","","","","","","","","","","","","","","7802_756_20181016_084031_8_ets.csv"
"842729485","7802","Pontoise","2018D01241","2","","NEW","2018-10-16 08:40:31.000","2018-10-15 00:00:00.000","Etablissement ouvert","PRI","","","16 BIS Rue DU CHEMIN DES DAMES","","","95400","Arnouville-lès-Gonesse","95019","FRANCE","","","","","","","","non","non","non","2018-10-01","Activités agricoles définies par l'article L311-1 du code rural","Création","","Exploitation directe","7802_756_20181016_084031_8_ets.csv"
"842729501","2903","Quimper","2018B00667","1","","NEW","2018-10-04 08:40:37.000","2018-10-03 00:00:00.000","Etablissement ouvert","SEP","","","","13 route de Pont l'Abbé","","29000","Quimper","29232","FRANCE","","","","","","","","non","non","non","2018-09-10","Restauration rapide sur place et à emporter (sans alcool)","Création","","Exploitation directe","2903_348_20181004_084037_8_ets.csv"
"842729501","2903","Quimper","2018B00667","1","","NEW","2018-10-11 08:55:20.000","2018-10-03 00:00:00.000","Etablissement ouvert","SEP","","","","13 route de Pont l'Abbé","","29000","Quimper","29232","FRANCE","","","","","","","","non","non","non","2018-09-10","Restauration rapide sur place et à emporter (sans alcool)","Création","","Exploitation directe","2903_353_20181011_085520_8_ets.csv"
"842729501","2903","Quimper","2018B00667","1","","NEW","2018-10-20 08:38:45.000","2018-10-03 00:00:00.000","Etablissement ouvert","SEP","","","","13 route de Pont l'Abbé","","29000","Quimper","29232","FRANCE","","","","","","","","non","non","non","2018-09-10","Restauration rapide sur place et à emporter (sans alcool)","Création","","Exploitation directe","2903_360_20181020_083845_8_ets.csv"
"842729519","2104","Dijon","2018A00837","1","","NEW","2018-10-05 08:47:05.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","7 rue Castelnau","","21000","Dijon","21231","FRANCE","","","","","","KHATER INDUSTRY","","non","non","non","2018-09-22","Vente de prêt à porter","Création","","Exploitation personnelle","2104_356_20181005_084705_8_ets.csv"
"842729519","2104","Dijon","2018A00837","1","","NEW","2018-10-13 08:33:16.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","7 rue Castelnau","","21000","Dijon","21231","FRANCE","","","","","","KHATER INDUSTRY","","non","non","non","2018-09-22","Vente de prêt à porter","Création","","Exploitation personnelle","2104_362_20181013_083316_8_ets.csv"
"842729527","702","Aubenas","2018A00668","1","","NEW","2018-10-25 08:46:47.000","2018-10-24 00:00:00.000","Etablissement ouvert","PRI","","","","136 Rue des Cévennes","","07500","Guilherand-Granges","07102","France","","","","","","Hify.fr","","non","non","non","2018-10-04","Achat/vente de matériel hifi et audiovisuel, location de matériel hifi.","Création","","Exploitation directe","0702_376_20181025_084647_8_ets.csv"
"842729527","702","Aubenas","2018A00668","1","","NEW","2019-05-22 11:08:39.000","2018-10-24 00:00:00.000","Etablissement ouvert","PRI","","","","136 Rue des Cévennes","","07500","Guilherand-Granges","07102","FRANCE","","","","","","Hify.fr","","non","non","non","2018-10-04","Achat/vente de matériel hifi et audiovisuel, location de matériel hifi.","Création","","Exploitation directe","0702_554_20190522_110839_8_ets.csv"
"842729535","702","Aubenas","2018B00614","1","","NEW","2018-10-09 08:57:34.000","2018-10-08 00:00:00.000","Etablissement ouvert","SIE","","","","les Arcis","","07470","Issarlès","07106","France","","","","","","","","","","","","","","","","0702_364_20181009_085734_8_ets.csv"
"842729535","702","Aubenas","2018B00614","1","","NEW","2019-04-27 09:00:27.000","2018-10-08 00:00:00.000","Etablissement ouvert","SIE","","","","les Arcis","","07470","Issarlès","07106","France","","","","","","","","","","","","","","","","0702_509_20190427_090027_8_ets.csv"
"842729535","702","Aubenas","2018B00614","1","","NEW","2019-05-22 11:11:03.000","2018-10-08 00:00:00.000","Etablissement ouvert","SEP","","","les Arcis","","","07470","Issarlès","07106","FRANCE","","","","","","","","non","non","non","2018-09-15","Achat et vente de tout véhicule terrestre à moteur, de machines à outils, achat et vente de métaux ferreux et non ferreux.","Création","","Exploitation directe","0702_558_20190522_111103_8_ets.csv"
"842729535","702","Aubenas","2018B00614","1","","NEW","2019-06-05 09:36:59.000","2018-10-08 00:00:00.000","Etablissement ouvert","SEP","","","les Arcis","","","07470","Issarlès","07106","FRANCE","","","","","","","","non","non","non","2018-09-15","Achat et vente de tout véhicule terrestre à moteur, de machines à outils, achat et vente de métaux ferreux et non ferreux.","Création","","Exploitation directe","0702_602_20190605_093659_8_ets.csv"
"842729535","702","Aubenas","2018B00614","2","","NEW","2018-10-09 08:57:34.000","2018-10-08 00:00:00.000","Etablissement ouvert","PRI","","","","les Arcis","","07470","Issarlès","07106","France","","","","","","","","non","non","non","2018-09-15","Achat et vente de tout véhicule terrestre à moteur, de machines à outils, achat et vente de métaux ferreux et non ferreux.","Création","","Exploitation directe","0702_364_20181009_085734_8_ets.csv"
"842729535","702","Aubenas","2018B00614","2","","NEW","2019-04-27 09:00:27.000","2018-10-08 00:00:00.000","Etablissement ouvert","PRI","","","","les Arcis","","07470","Issarlès","07106","France","","","","","","","","non","non","non","2018-09-15","Achat et vente de tout véhicule terrestre à moteur, de machines à outils, achat et vente de métaux ferreux et non ferreux.","Création","","Exploitation directe","0702_509_20190427_090027_8_ets.csv"
"842729543","702","Aubenas","2018B00610","1","","NEW","2018-10-05 08:49:50.000","2018-10-04 00:00:00.000","Etablissement ouvert","SIE","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","France","","","","","","","","","","","","","","","","0702_362_20181005_084950_8_ets.csv"
"842729543","702","Aubenas","2018B00610","1","","NEW","2018-10-17 08:30:49.000","2018-10-04 00:00:00.000","Etablissement ouvert","SIE","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","France","","","","","","","","","","","","","","","","0702_370_20181017_083049_8_ets.csv"
"842729543","702","Aubenas","2018B00610","1","","NEW","2018-12-21 09:12:08.000","2018-10-04 00:00:00.000","Etablissement ouvert","SIE","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","France","","","","","","","","","","","","","","","","0702_418_20181221_091208_8_ets.csv"
"842729543","702","Aubenas","2018B00610","1","","NEW","2019-05-22 12:00:50.000","2018-10-04 00:00:00.000","Etablissement ouvert","SEP","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","FRANCE","","","","","","","","non","non","non","2018-10-01","Restauration traditionnelle.","Achat"," - Précédent exploitant - LE PRnVnTn","Exploitation directe","0702_585_20190522_120050_8_ets.csv"
"842729543","702","Aubenas","2018B00610","1","","NEW","2019-06-05 09:36:59.000","2018-10-04 00:00:00.000","Etablissement ouvert","SEP","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","FRANCE","","","","","","","","non","non","non","2018-10-01","Restauration traditionnelle.","Achat"," - Précédent exploitant - LE PRnVnTn","Exploitation directe","0702_602_20190605_093659_8_ets.csv"
"842729543","702","Aubenas","2018B00610","2","","NEW","2018-10-05 08:49:50.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","France","","","","","","","","non","non","non","2018-10-01","Restauration traditionnelle.","Création","","Exploitation directe","0702_362_20181005_084950_8_ets.csv"
"842729543","702","Aubenas","2018B00610","2","","NEW","2018-10-17 08:30:49.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","France","","","","","","","","non","non","non","2018-10-01","Restauration traditionnelle.","Création","","Exploitation directe","0702_370_20181017_083049_8_ets.csv"
"842729543","702","Aubenas","2018B00610","2","","NEW","2018-12-21 09:12:08.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","3 Place de l'Hôtel de Ville","","07200","Aubenas","07019","France","","","","","","","","non","non","non","2018-10-01","Restauration traditionnelle.","Achat"," - Précédent exploitant - LE PRÉVÔTÉ","Exploitation directe","0702_418_20181221_091208_8_ets.csv"
"842729758","3601","Châteauroux","2019A00117","1","","NEW","2019-04-04 09:07:49.000","2019-04-03 00:00:00.000","Etablissement ouvert","PRI","","","","1 la Caillaudiere","","36130","Diors","36064","FRANCE","","","","","","C & ZEN","","non","non","non","2019-04-01","Esthétique vente de produits cosmétiques","Création","","Exploitation personnelle","3601_494_20190404_090749_8_ets.csv"
"842729758","3601","Châteauroux","2019A00117","1","","NEW","2019-04-05 09:03:35.000","2019-04-03 00:00:00.000","Etablissement ouvert","PRI","","","","1 la Caillaudiere","","36130","Diors","36064","FRANCE","","","","","","C & ZEN","","non","non","non","2019-04-01","Esthétique vente de produits cosmétiques","Création","","Exploitation personnelle","3601_495_20190405_090335_8_ets.csv"
"842729758","3601","Châteauroux","2019A00117","1","","NEW","2019-04-20 09:17:22.000","2019-04-03 00:00:00.000","Etablissement ouvert","PRI","","","","1 la Caillaudiere","","36130","Diors","36064","FRANCE","","","","","","C & ZEN","","non","non","non","2019-04-01","Esthétique vente de produits cosmétiques","Création","","Exploitation personnelle","3601_507_20190420_091722_8_ets.csv"
"842729782","7608","Rouen","2018D00625","1","","NEW","2018-10-06 08:30:03.000","2018-10-05 00:00:00.000","Etablissement ouvert","SEP","","","","527 rue Félix Faure","","76320","Caudebec-lès-Elbeuf","76165","FRANCE","","","","","","","","non","non","non","2018-09-21","L'acquisition, l'administration et l'exploitation par bail, location ou autrement de tous les immeubles bâtis ou non bâtis dont la société pourrait devenir propriétaire par voie d'acquisition, d'apport, d'échange ou autrement. Et plus généralement, toutes opérations pouvant se rattacher, directement ou indirectement, à l'objet ci-dessus défini, pourvu que ces opérations ne modifient pas le caractère civil de la société.","Création","","Exploitation directe","7608_418_20181006_083003_8_ets.csv"
"842729782","7608","Rouen","2018D00625","1","","NEW","2018-10-13 08:50:37.000","2018-10-05 00:00:00.000","Etablissement ouvert","SEP","","","","527 rue Félix Faure","","76320","Caudebec-lès-Elbeuf","76165","FRANCE","","","","","","","","non","non","non","2018-09-21","L'acquisition, l'administration et l'exploitation par bail, location ou autrement de tous les immeubles bâtis ou non bâtis dont la société pourrait devenir propriétaire par voie d'acquisition, d'apport, d'échange ou autrement. Et plus généralement, toutes opérations pouvant se rattacher, directement ou indirectement, à l'objet ci-dessus défini, pourvu que ces opérations ne modifient pas le caractère civil de la société.","Création","","Exploitation directe","7608_424_20181013_085037_8_ets.csv"
"842729782","7608","Rouen","2018D00625","1","","NEW","2018-10-16 09:13:18.000","2018-10-05 00:00:00.000","Etablissement ouvert","SEP","","","","527 rue Félix Faure","","76320","Caudebec-lès-Elbeuf","76165","FRANCE","","","","","","","","non","non","non","2018-09-21","L'acquisition, l'administration et l'exploitation par bail, location ou autrement de tous les immeubles bâtis ou non bâtis dont la société pourrait devenir propriétaire par voie d'acquisition, d'apport, d'échange ou autrement. Et plus généralement, toutes opérations pouvant se rattacher, directement ou indirectement, à l'objet ci-dessus défini, pourvu que ces opérations ne modifient pas le caractère civil de la société.","Création","","Exploitation directe","7608_426_20181016_091318_8_ets.csv"
"842730012","7801","Evry","2018A01678","2","","NEW","2018-10-19 11:04:37.000","2018-10-18 00:00:00.000","Etablissement ouvert","PRI","","","7 Allée Debussy","","","91270","Vigneux-sur-Seine","91657","FRANCE","","","","","","MABOO","","non","non","non","2018-10-01","Vente de vêtements.","Création","","Exploitation directe","7801_790_20181019_110437_8_ets.csv"
"842730103","6002","Compiègne","2018A00655","1","","NEW","2018-12-15 08:48:49.000","2018-12-05 00:00:00.000","Etablissement ouvert","PRI","","","","188 Rue louis blanc","","60100","Creil","60175","FRANCE","","","","","","","","non","non","non","2018-11-23","Service de livraisons à domicile à vélo de produits alimentaires sans préparation de repas","Création","","Exploitation directe","6002_818_20181215_084849_8_ets.csv"
"842730103","6002","Compiègne","2018A00655","1","","NEW","2018-12-18 08:48:41.000","2018-12-05 00:00:00.000","Etablissement ouvert","PRI","","","","188 Rue louis blanc","","60100","Creil","60175","FRANCE","","","","","","","","non","non","non","2018-11-23","Service de livraisons à domicile à vélo de produits alimentaires sans préparation de repas","Création","","Exploitation directe","6002_819_20181218_084841_8_ets.csv"
"842730277","9301","Bobigny","2019A01989","2","","NEW","2019-05-23 09:07:53.000","2019-05-20 00:00:00.000","Etablissement ouvert","PRI","","","15 Allée du Professeur Monod","","","93600","Aulnay-sous-Bois","93005","FRANCE","","","","","","","","non","non","non","2019-04-15","E-commerce : vente de livres auto-édités et cahiers de coloriage","Création","","Exploitation directe","9301_1328_20190523_090753_8_ets.csv"
"842730277","9301","Bobigny","2019A01989","2","","NEW","2019-05-25 09:09:06.000","2019-05-20 00:00:00.000","Etablissement ouvert","PRI","","","15 Allée du Professeur Monod","","","93600","Aulnay-sous-Bois","93005","FRANCE","","","","","","","","non","non","non","2019-04-15","E-commerce : vente de livres auto-édités et cahiers de coloriage","Création","","Exploitation directe","9301_1335_20190525_090906_8_ets.csv"
"842730327","7001","Vesoul","2018A00323","1","","NEW","2018-10-04 09:37:00.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","","28 Grande Rue","","70000","Chariez","70134","FRANCE","","","","","","","","non","non","non","2018-10-12","Achat et vente de matériel informatique.","Création","","Exploitation personnelle","7001_373_20181004_093700_8_ets.csv"
"842730327","7001","Vesoul","2018A00323","1","","NEW","2018-10-17 08:31:54.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","","28 Grande Rue","","70000","Chariez","70134","FRANCE","","","","","","","","non","non","non","2018-10-12","Achat et vente de matériel informatique.","Création","","Exploitation personnelle","7001_383_20181017_083154_8_ets.csv"
"842730335","4502","Orléans","2018A01093","1","","NEW","2018-10-10 08:52:55.000","2018-10-09 00:00:00.000","Etablissement ouvert","PRI","","","2374 avenue de la Pomme de Pin","BP 30","","45100","Orléans","45234","France","","","","","","","","non","non","non","2018-09-27","Commerce de marchandises diverses alimentaires et non alimentaires sur marchés, foires, brocantes, vide greniers et galeries commerciales et et en porte à porter.","Création","","Exploitation directe","4502_374_20181010_085255_8_ets.csv"
"842730343","7801","Evry","2018A01572","2","","NEW","2018-10-04 08:52:33.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","3 Rue des Grouettes","","","91700","SAINTE GENEVIEVE DES BOIS","91549","FRANCE","","","","","","RIKARDO AUTO OCCASION","","non","non","non","2018-08-28","Achat et vente de véhicules d'occasion.","Création","","Exploitation directe","7801_767_20181004_085233_8_ets.csv"
"842730343","7801","Evry","2018A01572","2","","NEW","2018-10-06 09:34:52.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","3 Rue des Grouettes","","","91700","SAINTE GENEVIEVE DES BOIS","91549","FRANCE","","","","","","RIKARDO AUTO OCCASION","","non","non","non","2018-08-28","Achat et vente de véhicules d'occasion.","Création","","Exploitation directe","7801_772_20181006_093452_8_ets.csv"
"842730350","1101","Carcassonne","2018A00482","1","","NEW","2018-10-05 09:53:27.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","chemin Prat de Jacques","","11250","Greffeil","11169","FRANCE","","","","","","","","non","non","non","2018-10-01","Soins esthétiques à domicile - vente de produits - formation","Création","","Exploitation personnelle","1101_356_20181005_095327_8_ets.csv"
"842730350","1101","Carcassonne","2018A00482","1","","NEW","2018-10-17 08:51:54.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","","chemin Prat de Jacques","","11250","Greffeil","11169","FRANCE","","","","","","","","non","non","non","2018-10-01","Soins esthétiques à domicile - vente de produits - formation","Création","","Exploitation personnelle","1101_364_20181017_085154_8_ets.csv"
"842730525","3402","Béziers","2018A00895","1","","NEW","2018-10-11 08:49:09.000","2018-10-10 00:00:00.000","Etablissement ouvert","PRI","","","","13 rue Guilhemon","","34500","Béziers","34032","FRANCE","","","","","","","","non","non","non","2018-10-15","Restauration traditionnelle sur place et à emporter vente de boissons sans alcool","Création","","Exploitation directe","3402_360_20181011_084909_8_ets.csv"
"842730525","3402","Béziers","2018A00895","1","","NEW","2018-10-20 08:58:37.000","2018-10-10 00:00:00.000","Etablissement ouvert","PRI","","","","13 rue Guilhemon","","34500","Béziers","34032","FRANCE","","","","","","","","non","non","non","2018-10-15","Restauration traditionnelle sur place et à emporter vente de boissons sans alcool","Création","","Exploitation directe","3402_367_20181020_085837_8_ets.csv"
"842730558","7608","Rouen","2018B01301","1","","NEW","2018-10-04 09:26:43.000","2018-10-02 00:00:00.000","Etablissement ouvert","SEP","","","","Zone d'Activités du Bois Bocquet","","76410","Sotteville-sous-le-Val","76682","FRANCE","","","","","","DjimiAutoPieces76-27","DjimiAutoPieces76-27","non","non","non","2018-09-21","Le commerce de voitures et de véhicules automobiles légers comprenant l'achat, la revente, l'importation et l'exportation de véhicules neufs et/ou d'occasion en France et à l'étranger. Le commerce de pièces détachées et autres ventes liées.","Création","","Exploitation directe","7608_416_20181004_092643_8_ets.csv"
"842730558","7608","Rouen","2018B01301","1","","NEW","2018-10-09 09:08:10.000","2018-10-02 00:00:00.000","Etablissement ouvert","SEP","","","","Zone d'Activités du Bois Bocquet","","76410","Sotteville-sous-le-Val","76682","FRANCE","","","","","","DjimiAutoPieces76-27","DjimiAutoPieces76-27","non","non","non","2018-09-21","Le commerce de voitures et de véhicules automobiles légers comprenant l'achat, la revente, l'importation et l'exportation de véhicules neufs et/ou d'occasion en France et à l'étranger. Le commerce de pièces détachées et autres ventes liées.","Création","","Exploitation directe","7608_420_20181009_090810_8_ets.csv"
"842730558","7608","Rouen","2018B01301","1","","NEW","2018-10-11 08:52:53.000","2018-10-02 00:00:00.000","Etablissement ouvert","SEP","","","","Zone d'Activités du Bois Bocquet","","76410","Sotteville-sous-le-Val","76682","FRANCE","","","","","","DjimiAutoPieces76-27","DjimiAutoPieces76-27","non","non","non","2018-09-21","Le commerce de voitures et de véhicules automobiles légers comprenant l'achat, la revente, l'importation et l'exportation de véhicules neufs et/ou d'occasion en France et à l'étranger. Le commerce de pièces détachées et autres ventes liées.","Création","","Exploitation directe","7608_422_20181011_085253_8_ets.csv"
"842730566","2702","Evreux","2018B01073","2","","NEW","2018-12-07 09:26:15.000","2018-12-06 00:00:00.000","Etablissement ouvert","PRI","","","1 Voie de l'Innovation"," Bâtiment D- Pharma-Parc II","","27100","Val-de-Reuil","27701","FRANCE","","","","","","","","non","non","non","2018-10-01","La recherche et le développement en matière de production de protéines Recombinantes dont des médicaments","Création","","Exploitation directe","2702_785_20181207_092615_8_ets.csv"
"842730566","2702","Evreux","2018B01073","2","","NEW","2018-12-19 09:11:47.000","2018-12-06 00:00:00.000","Etablissement ouvert","PRI","","","1 Voie de l'Innovation"," Bâtiment D- Pharma-Parc II","","27100","Val-de-Reuil","27701","FRANCE","","","","","","","","non","non","non","2018-10-01","La recherche et le développement en matière de production de protéines Recombinantes dont des médicaments","Création","","Exploitation directe","2702_801_20181219_091147_8_ets.csv"
"842730566","2702","Evreux","2018B01073","2","","NEW","2019-10-09 09:04:13.000","2018-12-06 00:00:00.000","Etablissement ouvert","SEP","","","Bâtiment d-Pharma-Parc II","1 Voie de l'Innovation","","27100","Val-de-Reuil","27701","FRANCE","","","","","","","","non","non","non","2018-10-01","La recherche et le développement en matière de production de protéines recombinantes dont des médicaments","Création","","Exploitation directe","2702_1188_20191009_090413_8_ets.csv"
"842730566","7608","Rouen","2018B01300","0","","NEW","2018-10-04 09:26:43.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","61 rue Chasselièvre","","76000","Rouen","76540","FRANCE","","","","","","","","","","","","","","","","7608_416_20181004_092643_8_ets.csv"
