"siren","code_greffe","nom_greffe","numero_gestion","id_etablissement","status","origin","file_timestamp","date_greffe","libelle_evt","type","siege_pm","rcs_registre","adresse_ligne1","adresse_ligne2","adresse_ligne3","code_postal","ville","code_commune","pays","domiciliataire_nom","domiciliataire_siren","domiciliataire_greffe","domiciliataire_complement","siege_domicile_representant","nom_commercial","enseigne","activite_ambulante","activite_saisonniere","activite_non_sedentaire","date_debut_activite","activite","origine_fonds","origine_fonds_info","type_exploitation","csv_source"
"842730566","7608","Rouen","2018B01300","0","","NEW","2018-10-09 09:08:10.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","61 rue Chasselièvre","","76000","Rouen","76540","FRANCE","","","","","","","","","","","","","","","","7608_420_20181009_090810_8_ets.csv"
"842730566","7608","Rouen","2018B01300","0","","NEW","2018-10-31 08:37:11.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","61 rue Chasselièvre","","76000","Rouen","76540","FRANCE","","","","","","","","","","","","","","","","7608_438_20181031_083711_8_ets.csv"
"842730566","7608","Rouen","2018B01300","0","","NEW","2018-12-11 08:58:49.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","61 rue Chasselièvre","","76000","Rouen","76540","FRANCE","","","","","","","","","","","","","","","","7608_476_20181211_085849_8_ets.csv"
"842730566","7608","Rouen","2018B01300","0","","NEW","2019-10-10 09:25:43.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","61 rue Chasselièvre","","76000","Rouen","76540","FRANCE","","","","","","","","","","","","","","","","7608_722_20191010_092543_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2018-10-04 09:26:43.000","2018-10-01 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_416_20181004_092643_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2018-10-09 09:08:10.000","2018-10-01 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_420_20181009_090810_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2018-10-25 08:31:11.000","2018-10-01 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_433_20181025_083111_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2018-11-29 08:50:13.000","2018-10-01 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_466_20181129_085013_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2018-11-30 08:53:02.000","2018-10-01 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_467_20181130_085302_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2019-07-09 09:19:34.000","2018-10-01 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_656_20190709_091934_8_ets.csv"
"842730574","7608","Rouen","2018B01294","0","","NEW","2019-07-10 09:22:01.000","2018-10-03 00:00:00.000","Etablissement ouvert","SIE","","","","22 rue du Docteur Semmelweis","Centre commercial les Bleuets","76800","Saint-Etienne-du-Rouvray","76575","FRANCE","","","","","","","","","","","","","","","","7608_657_20190710_092201_8_ets.csv"
"842730574","7608","Rouen","2018B01294","1","","NEW","2019-07-10 09:22:01.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","","27 route de Dieppe","","76960","Notre Dame de Bondeville","76474","FRANCE","","","","","","","LE FOURNIL DE CAILLY","non","non","non","2019-07-01","Boulangerie, pâtisserie","Achat"," - Précédent exploitant - LE FOURNIL DU CAILLY","Exploitation personnelle","7608_657_20190710_092201_8_ets.csv"
"842730582","7608","Rouen","2018B01385","1","","NEW","2018-10-19 11:17:53.000","2018-10-18 00:00:00.000","Etablissement ouvert","SEP","","","","53 route de Dieppe","","76770","Malaunay","76402","FRANCE","","","","","","","","non","non","non","2018-10-01","Exploitation d'une salle de sport. Coaching personnalisé, massages bien-être, technique manuelle de bien-être et lâcher prise, sophrologie","Création","","Exploitation directe","7608_429_20181019_111753_8_ets.csv"
"842730582","7608","Rouen","2018B01385","1","","NEW","2018-11-10 08:48:55.000","2018-10-18 00:00:00.000","Etablissement ouvert","SEP","","","","53 route de Dieppe","","76770","Malaunay","76402","FRANCE","","","","","","","","non","non","non","2018-10-01","Exploitation d'une salle de sport. Coaching personnalisé, massages bien-être, technique manuelle de bien-être et lâcher prise, sophrologie","Création","","Exploitation directe","7608_447_20181110_084855_8_ets.csv"
"842730590","5402","Nancy","2018B00998","1","IGNORE","NEW","2018-10-04 09:35:52.000","2018-10-01 00:00:00.000","Etablissement ouvert","SEP","","","","78 rue du Château des Princes","","54840","Gondreville","54232","FRANCE","","","","","","IDEAL PLATRERIE","","non","non","non","2018-10-01","Tous travaux de plâtrerie et tous travaux de peinture","Apport","Passage EI en société - Précédent propriétaire exploitant - CHEMMEL  - Stev","Exploitation directe","5402_378_20181004_093552_8_ets.csv"
"842730590","5402","Nancy","2018B00998","1","IGNORE","NEW","2019-04-03 09:25:21.000","2018-10-01 00:00:00.000","Etablissement ouvert","SEP","","","","78 rue du Château des Princes","","54840","Gondreville","54232","FRANCE","","","","","","IDEAL PLATRERIE","","non","non","non","2018-10-01","Tous travaux de plâtrerie et tous travaux de peinture","Apport","Passage EI en société - Précédent propriétaire exploitant - CHEMMEL  - Stev","Exploitation directe","5402_517_20190403_092521_8_ets.csv"
"842730590","5402","Nancy","2018B00998","1","IGNORE","NEW","2019-07-27 09:11:55.000","2018-10-01 00:00:00.000","Etablissement ouvert","SEP","","","","78 rue du Château des Princes","","54840","Gondreville","54232","FRANCE","","","","","","IDEAL PLATRERIE","","non","non","non","2018-10-01","Tous travaux de plâtrerie et tous travaux de peinture","Apport","Passage EI en société - Précédent propriétaire exploitant - CHEMMEL  - Stev","Exploitation directe","5402_607_20190727_091155_8_ets.csv"
"842730590","5402","Nancy","2018B00998","1","IGNORE","NEW","2019-08-28 09:17:08.000","2018-10-03 00:00:00.000","Etablissement ouvert","SEP","","","","553 rue Gabriel Mouilleron","","54200","Ecrouves","54174","FRANCE","","","","","","IDEAL PLATRERIE","","non","non","non","2018-10-01","Tous travaux de plâtrerie et tous travaux de peinture","Apport","Passage EI en société - Précédent propriétaire exploitant - CHEMMEL  - Stev","Exploitation directe","5402_631_20190828_091708_8_ets.csv"
"842730590","5402","Nancy","2018B00998","1","","Partiel","2019-09-22 00:00:00.000","2019-08-29 00:00:00.000","Etablissement ouvert","SEP","","","","553 rue Gabriel Mouilleron","","54200","Ecrouves","54174","FRANCE","","","","","","IDEAL PLATRERIE","","non","non","non","2018-10-01","Tous travaux de plâtrerie et tous travaux de peinture","Apport","assage EI en sociét - récédent propriétaire exploitan - CHEMMEL  - Stev","Exploitation directe","5402_S5_20190922_8_ets.csv"
"842730673","3801","Grenoble","2019A00771","1","","NEW","2019-05-31 08:51:09.000","2019-05-28 00:00:00.000","Etablissement ouvert","PRI","","","","4 Rue Traversine","","38650","Monestier-de-Clermont","38242","France","","","","","","LIMBERT","","non","non","non","2019-05-17","Vente en E-commerce tel que des casquettes, des bracelets et des tee-shirts etc...","Création","","Exploitation directe","3801_530_20190531_085109_8_ets.csv"
"842730673","3801","Grenoble","2019A00771","1","","NEW","2019-08-29 08:52:00.000","2019-05-28 00:00:00.000","Etablissement ouvert","PRI","","","","4 Rue Traversine","","38650","Monestier-de-Clermont","38242","France","","","","","","LIMBERT","","non","non","non","2019-05-17","Vente en E-commerce tel que des casquettes, des bracelets et des tee-shirts etc...","Création","","Exploitation directe","3801_593_20190829_085200_8_ets.csv"
"842730673","3801","Grenoble","2019A01610","1","","NEW","2019-11-21 09:32:37.000","2019-11-15 00:00:00.000","Etablissement ouvert","PRI","","","","4 Rue Traversine","","38650","Monestier-de-Clermont","38242","France","","","","","","LIMBERT","","non","non","non","2019-05-17","E commerce. Vente à distance d'articles de mode (t-shirts, casquettes, sweat shirts etc...).","Création","","Exploitation directe","3801_652_20191121_093237_8_ets.csv"
"842730699","6901","Lyon","2019A00520","1","","NEW","2019-01-29 08:58:52.000","2019-01-28 00:00:00.000","Etablissement ouvert","PRI","","","","17 Rue du Tonkin","","69100","Villeurbanne","69266","France","","","","","","","","non","non","non","2018-10-01","Apporteur d'affaires dans le domaine du tourisme.","Création","","Exploitation directe","6901_490_20190129_085852_8_ets.csv"
"842730780","3802","Vienne","2018A00878","1","","NEW","2018-10-24 09:01:29.000","2018-10-23 00:00:00.000","Etablissement ouvert","PRI","","","","10 Avenue de l'Europe","","38230","Chavanoz","38097","France","","","","","","ACHAL 38","","non","non","non","2018-10-28","Vente à distance sur catalogue général internet, import, export, internet.","Création","","Exploitation directe","3802_378_20181024_090129_8_ets.csv"
"842731002","5601","Lorient","2018B00891","1","","NEW","2018-10-04 08:41:49.000","2018-10-02 00:00:00.000","Etablissement ouvert","SEP","","","","6B rue François Toullec","","56100","Lorient","56121","FRANCE","","","","","","CABINET DELPHINE TRANVAUX","CABINET DELPHINE TRANVAUX","non","non","non","2018-10-01","Le conseil en ressources humaines : Recrutement, formation, coaching, orientation, bilans de compétence, conseil en management.","Création","","Exploitation directe","5601_376_20181004_084149_8_ets.csv"
"842731002","5601","Lorient","2018B00891","1","","NEW","2019-02-06 10:14:16.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","6B rue François Toullec","","56100","Lorient","56121","FRANCE","","","","","","CABINET DELPHINE TRANVAUX","CABINET DELPHINE TRANVAUX","non","non","non","2018-10-01","Le conseil en ressources humaines : Recrutement, formation, coaching, orientation, bilans de compétence, conseil en management.","Création","","Exploitation directe","5601_463_20190206_101416_8_ets.csv"
"842731002","5601","Lorient","2018B00891","1","","NEW","2019-02-07 09:01:23.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","6B rue François Toullec","","56100","Lorient","56121","FRANCE","","","","","","CABINET DELPHINE TRANVAUX","CABINET DELPHINE TRANVAUX","non","non","non","2018-10-01","Le conseil en ressources humaines : Recrutement, formation, coaching, orientation, bilans de compétence, conseil en management.","Création","","Exploitation directe","5601_464_20190207_090123_8_ets.csv"
"842731002","5601","Lorient","2018B00891","2","","NEW","2019-02-06 10:14:16.000","2018-10-02 00:00:00.000","Etablissement ouvert","SEP","","","","Cosquer Kergal","","56520","Guidel","56078","FRANCE","","","","","","CABINET DELPHINE TRANVAUX","CABINET DELPHINE TRANVAUX","non","non","non","2019-01-01","Le conseil en ressources humaines, recrutement, formation, coaching, orientation scolaire, universitaire, professionnelle et établissement de bilans de compétence. Le conseil en management, la formation en ressources humaines auprès d'entreprises","Création","","Exploitation directe","5601_463_20190206_101416_8_ets.csv"
"842731002","5601","Lorient","2018B00891","2","","NEW","2019-02-07 09:01:23.000","2018-10-02 00:00:00.000","Etablissement ouvert","SEP","","","","Cosquer Kergal","","56520","Guidel","56078","FRANCE","","","","","","CABINET DELPHINE TRANVAUX","CABINET DELPHINE TRANVAUX","non","non","non","2019-01-01","Le conseil en ressources humaines, recrutement, formation, coaching, orientation scolaire, universitaire, professionnelle et établissement de bilans de compétence. Le conseil en management, la formation en ressources humaines auprès d'entreprises","Création","","Exploitation directe","5601_464_20190207_090123_8_ets.csv"
"842731010","5601","Lorient","2018A00627","1","","NEW","2018-10-04 08:41:49.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","12 rue de la Résistance","Langroix","56700","Hennebont","56083","FRANCE","","","","","","LAVERIE AUTOMATIQUE PICAUT CELINE","CELI ' LAV","non","non","non","2018-10-01","Laverie automatique","Création","","Exploitation personnelle","5601_376_20181004_084149_8_ets.csv"
"842731010","5601","Lorient","2018A00627","1","","NEW","2018-10-11 08:54:47.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","12 rue de la Résistance","Langroix","56700","Hennebont","56083","FRANCE","","","","","","LAVERIE AUTOMATIQUE PICAUT CELINE","CELI ' LAV","non","non","non","2018-10-01","Laverie automatique","Création","","Exploitation personnelle","5601_381_20181011_085447_8_ets.csv"
"842731010","5601","Lorient","2018A00627","1","","NEW","2018-12-18 09:28:21.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","12 rue de la Résistance","Langroix","56700","Hennebont","56083","FRANCE","","","","","","LAVERIE AUTOMATIQUE PICAUT CELINE","CELI ' LAV","non","non","non","2018-10-01","Laverie automatique","Création","","Exploitation personnelle","5601_430_20181218_092821_8_ets.csv"
"842731010","5601","Lorient","2018A00627","1","","NEW","2018-12-20 08:50:42.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","12 rue de la Résistance","Langroix","56700","Hennebont","56083","FRANCE","","","","","","LAVERIE AUTOMATIQUE PICAUT CELINE","CELI ' LAV","non","non","non","2018-10-01","Laverie automatique","Création","","Exploitation personnelle","5601_432_20181220_085042_8_ets.csv"
"842731028","3102","Toulouse","2018B03914","1","","NEW","2018-10-06 09:45:39.000","2018-10-05 00:00:00.000","Etablissement ouvert","SIE","","","","Quartier Tuquet","","31360","Castillon-de-Saint-Martory","31124","France","","","","","","","","","","","","","","","","3102_364_20181006_094539_8_ets.csv"
"842731028","3102","Toulouse","2018B03914","2","","NEW","2018-10-06 09:45:39.000","2018-10-05 00:00:00.000","Etablissement ouvert","PRI","","","","Quartier Tuquet","","31360","Castillon-de-Saint-Martory","31124","France","","","","","","","","non","non","non","2018-08-12","Traiteur et organisation événementielle (repas avec animation pour fêter des événements).","Création","","Exploitation directe","3102_364_20181006_094539_8_ets.csv"
"842731051","7801","Evry","2018A01573","2","","NEW","2018-10-04 08:52:33.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","7 Place Jules Vallès","","","91000","Évry","91228","FRANCE","","","","","","","","non","non","non","2018-11-01","Vente de produits alimentaires","Création","","Exploitation directe","7801_767_20181004_085233_8_ets.csv"
"842731051","7801","Evry","2018A01573","2","","NEW","2018-10-05 09:21:28.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","7 Place Jules Vallès","","","91000","Évry","91228","FRANCE","","","","","","","","non","non","non","2018-11-01","Vente de produits alimentaires","Création","","Exploitation directe","7801_769_20181005_092128_8_ets.csv"
"842731051","7801","Evry","2018A01573","2","","NEW","2018-10-06 09:34:52.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","7 Place Jules Vallès","","","91000","Évry","91228","FRANCE","","","","","","","","non","non","non","2018-11-01","Vente de produits alimentaires","Création","","Exploitation directe","7801_772_20181006_093452_8_ets.csv"
"842731051","7801","Evry","2018A01573","2","","NEW","2018-10-20 08:34:46.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","7 Place Jules Vallès","","","91000","Évry","91228","FRANCE","","","","","","","","non","non","non","2018-11-01","Vente de produits alimentaires","Création","","Exploitation directe","7801_791_20181020_083446_8_ets.csv"
"842731051","7801","Evry","2018A01573","2","","NEW","2019-01-12 09:14:37.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","7 Place Jules Vallès","","Évry","91000","Évry-Courcouronnes","91228","FRANCE","","","","","","","","non","non","non","2018-11-01","Vente de produits alimentaires","Création","","Exploitation directe","7801_910_20190112_091437_8_ets.csv"
"842731135","8302","Draguignan","2019A01070","1","","NEW","2019-12-20 09:22:32.000","2019-12-19 00:00:00.000","Etablissement ouvert","PRI","","","","990 Avenue Frédéric Henri Manhes","","83300","Draguignan","83050","FRANCE","","","","","","","","non","non","non","2019-10-13","vente de logiciels de gestion et de comptabilité, conseil en gestion d'entreprise","Création","","Exploitation personnelle","8302_694_20191220_092232_8_ets.csv"
"842731176","7301","Chambery","2018B01381","1","","NEW","2018-10-13 08:50:07.000","2018-10-12 00:00:00.000","Etablissement ouvert","SIE","","","480 A Route de Belmont Tramone","","","73330","Domessin","73100","FRANCE","","","","","","","","","","","","","","","","7301_718_20181013_085007_8_ets.csv"
"842731176","7301","Chambery","2018B01381","2","","NEW","2018-10-13 08:50:07.000","2018-10-12 00:00:00.000","Etablissement ouvert","PRI","","","480 A Route de Belmont Tramone","","","73330","Domessin","73100","FRANCE","","","","","","ULYSSE SAS","","non","non","non","2018-09-22","Conseil, encadrement d'art (cours et accompagnement dans cette activité) et photographie.","Création","","Exploitation directe","7301_718_20181013_085007_8_ets.csv"
"842731184","7301","Chambery","2018B01331","1","","NEW","2018-10-05 08:36:00.000","2018-10-04 00:00:00.000","Etablissement ouvert","SIE","","","1 Rue Massenet","","","73160","Cognin","73087","FRANCE","","","","","","","","","","","","","","","","7301_705_20181005_083600_8_ets.csv"
"842731184","7301","Chambery","2018B01331","2","","NEW","2018-10-05 08:36:00.000","2018-10-04 00:00:00.000","Etablissement ouvert","PRI","","","1 Rue Massenet","","","73160","Cognin","73087","FRANCE","","","","","","","","non","non","non","2018-10-01","Rénovation intérieure, activité du bâtiment pour le second oeuvre (VMC, électricité basse tension, plomberie, sanitaire, menuiserie intérieure, aménagement intérieure, plâtrerie, peinture, revêtements sols et murs)","Création","","Exploitation directe","7301_705_20181005_083600_8_ets.csv"
"842731234","3302","Bordeaux","2018B05050","1","","NEW","2018-10-06 09:23:31.000","2018-10-05 00:00:00.000","Etablissement ouvert","SIE","","","1B Boulevard Daniel Digneaux"," Lot a","","33510","Andernos-les-Bains","33005","FRANCE","","","","","","","","","","","","","","","","3302_853_20181006_092331_8_ets.csv"
"842731234","3302","Bordeaux","2018B05050","2","","NEW","2018-10-06 09:23:31.000","2018-10-05 00:00:00.000","Etablissement ouvert","PRI","","","1B Boulevard Daniel Digneaux"," Lot a","","33510","Andernos-les-Bains","33005","FRANCE","","","","","","","","non","non","non","2018-07-12","L'entretien la réparation et la location de bateaux et accessoires nautiques","Création","","Exploitation directe","3302_853_20181006_092331_8_ets.csv"
"842731242","3302","Bordeaux","2018B05048","1","","NEW","2018-10-06 09:23:31.000","2018-10-05 00:00:00.000","Etablissement ouvert","SIE","","","9 Rue des Capucines","","","33990","Naujac-sur-Mer","33300","FRANCE","","","","","","","","","","","","","","","","3302_853_20181006_092331_8_ets.csv"
"842731242","3302","Bordeaux","2018B05048","2","","NEW","2018-10-06 09:23:31.000","2018-10-05 00:00:00.000","Etablissement ouvert","PRI","","","9 Rue des Capucines","","","33990","Naujac-sur-Mer","33300","FRANCE","","","","","","","","non","non","non","2018-10-01","Le nettoyage lustrage de tous véhicules la carrosserie et la peinture de tous véhicules l'entretien et la réparation de coques et de structures en polyester de véhicules terrestres et nautiques","Création","","Exploitation directe","3302_853_20181006_092331_8_ets.csv"
"842731465","9201","Nanterre","2018A02378","2","","NEW","2018-10-11 08:42:14.000","2018-10-10 00:00:00.000","Etablissement ouvert","PRI","","","21 Rue Edmond Dubuis","","","92000","Nanterre","92050","FRANCE","","","","","","Prod-Elémentaire,com","","non","non","non","2018-10-01","Vente de produits non réglementés en lignes, coursier  livreur","Création","","Exploitation directe","9201_1099_20181011_084214_8_ets.csv"
"842731465","9201","Nanterre","2018A02378","2","","NEW","2018-10-12 08:56:28.000","2018-10-10 00:00:00.000","Etablissement ouvert","PRI","","","21 Rue Edmond Dubuis","","","92000","Nanterre","92050","FRANCE","","","","","","Prod-Elémentaire,com","","non","non","non","2018-10-01","Vente de produits non réglementés en lignes, coursier  livreur","Création","","Exploitation directe","9201_1103_20181012_085628_8_ets.csv"
"842731515","7802","Pontoise","2019A00283","2","","NEW","2019-02-12 09:14:00.000","2019-02-11 00:00:00.000","Etablissement ouvert","PRI","","","2 Allée Denis Diderot"," Chez Mr Matoussi Hilmi","","95200","Sarcelles","95585","FRANCE","","","","","","","","non","non","non","2019-02-11","Coursier a vélo","Création","","Exploitation directe","7802_920_20190212_091400_8_ets.csv"
"842731515","7802","Pontoise","2019A00283","2","","NEW","2019-02-15 08:48:21.000","2019-02-11 00:00:00.000","Etablissement ouvert","PRI","","","2 Allée Denis Diderot"," Chez Mr Matoussi Hilmi","","95200","Sarcelles","95585","FRANCE","","","","","","","","non","non","non","2019-02-11","Coursier a vélo","Création","","Exploitation directe","7802_926_20190215_084821_8_ets.csv"
"842731614","401","Manosque","2018A00307","1","","NEW","2018-10-10 08:38:42.000","2018-10-09 00:00:00.000","Etablissement ouvert","PRI","","","","3 Cour des Carmes","","04100","Manosque","04112","FRANCE","","","","","","","","non","non","non","2018-10-01","Vente de véhicules d'occasion et neufs","Création","","Exploitation personnelle","0401_367_20181010_083842_8_ets.csv"
"842731614","401","Manosque","2018A00307","1","","NEW","2018-10-20 08:57:15.000","2018-10-09 00:00:00.000","Etablissement ouvert","PRI","","","","3 Cour des Carmes","","04100","Manosque","04112","FRANCE","","","","","","","","non","non","non","2018-10-01","Vente de véhicules d'occasion et neufs","Création","","Exploitation personnelle","0401_375_20181020_085715_8_ets.csv"
"842731614","401","Manosque","2018A00307","1","","NEW","2019-11-14 09:34:39.000","2018-10-09 00:00:00.000","Etablissement ouvert","PRI","","","","3 Cour des Carmes","","04100","Manosque","04112","FRANCE","","","","","","","","non","non","non","2018-10-01","Vente de véhicules d'occasion et neufs","Création","","Exploitation personnelle","0401_662_20191114_093439_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","1","","NEW","2018-10-04 09:30:16.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","","","","","","","","","6601_363_20181004_093016_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","1","","NEW","2018-11-10 08:35:02.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","","","","","","","","","6601_390_20181110_083502_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","1","","NEW","2018-11-13 08:55:48.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","","","","","","","","","6601_391_20181113_085548_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","1","","NEW","2019-01-16 09:11:01.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","","","","","","","","","6601_436_20190116_091101_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","1","","NEW","2019-02-12 09:25:53.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","","","","","","","","","6601_455_20190212_092553_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","1","","NEW","2019-03-01 08:54:08.000","2018-10-02 00:00:00.000","Etablissement ouvert","SIE","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","","","","","","","","","6601_468_20190301_085408_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","2","","NEW","2018-11-10 08:35:02.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","non","non","non","2018-10-02","Commerce de détail, bijoux, décoration, souvenirs, art, textile, brocante et commerce de gros.","Création","","Exploitation directe","6601_390_20181110_083502_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","2","","NEW","2018-11-13 08:55:48.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","non","non","non","2018-10-02","Commerce de détail, bijoux, décoration, souvenirs, art, textile, brocante et commerce de gros.","Création","","Exploitation directe","6601_391_20181113_085548_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","2","","NEW","2019-01-16 09:11:01.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","9 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","non","non","non","2018-10-02","Commerce de détail, bijoux, décoration, souvenirs, art, textile, brocante et commerce de gros.","Création","","Exploitation directe","6601_436_20190116_091101_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","2","","NEW","2019-02-12 09:25:53.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","8 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","non","non","non","2019-01-01","Commerce de détail de bijoux fantaisie et de vêtements","Achat"," - Précédent exploitant - EGUE  - Léopol","Exploitation directe","6601_455_20190212_092553_8_ets.csv"
"842731622","6601","Perpignan","2018B01267","2","","NEW","2019-03-01 08:54:08.000","2018-10-02 00:00:00.000","Etablissement ouvert","PRI","","","","8 Rue de la Fraternité","","66190","Collioure","66053","France","","","","","","","","non","non","non","2019-01-01","Commerce de détail de bijoux fantaisie et de vêtements","Achat"," - Précédent exploitant - EGUE  - Léopol","Exploitation directe","6601_468_20190301_085408_8_ets.csv"
"842731630","3902","Lons-le-Saunier","2018A00404","1","","NEW","2018-10-27 12:42:27.000","2018-10-26 00:00:00.000","Etablissement ouvert","PRI","","","","14 Rue de la Vouivre","","39300","Montrond","39364","France","","","","","","","","non","non","non","2018-09-03","Exploitation forestière.","Création","","Exploitation directe","3902_376_20181027_124227_8_ets.csv"
"842731655","3501","Rennes","2018B02026","1","","NEW","2018-10-04 09:22:32.000","2018-10-03 00:00:00.000","Etablissement ouvert","SIE","","","16 A  Bel Air","","","35330","La Chapelle-Bouëxic","35057","FRANCE","","","","","","","","","","","","","","","","3501_747_20181004_092232_8_ets.csv"
"842731655","3501","Rennes","2018B02026","2","","NEW","2018-10-04 09:22:32.000","2018-10-03 00:00:00.000","Etablissement ouvert","PRI","","","16 A  Bel Air","","","35330","La Chapelle-Bouëxic","35057","FRANCE","","","","","","EURL C.R.O.C BOIS","","non","non","non","2018-10-01","Charpente bois","Création","","Exploitation directe","3501_747_20181004_092232_8_ets.csv"
